source,job_id,title,company,city,location_full,country,zip,salary_min,salary_max,salary_period,salary_currency,employment_type,date_posted,valid_through,tags,category,description,requirements,what_we_offer,contact_name,contact_email,url,direct_apply,remote
minddiak,53203,Értékesítéstámogatási gyakornok,,Budapest XI.,Boldizsár utca 2.,HU,1112,2157,,HOUR,HUF,TEMPORARY,2026-06-02,,,,"One weboldalról érkező ügyfélmegkereséseket kezelése, kiosztása értékesítőknek A Kisvállalati ügyfelek átosztása (a feltételek ellenőrzése után) egyik értékesítőről a másikra, adminisztráció a vonatkozó rendszerekben A Kisvállalati értékesítőktől érkező megkeresések megválaszolása Ügyfélszolgálatról érkező megkeresések kivizsgálása (költözés, szerződésbontás, vásárlási szándék) Ügyfélkezelési kérések elbírálása és teljesítése (más cégén jelentkező értékesítési lehetőség elbírálása) Irodai támogatás, nyomtatás, laminálás, workshopok előkészítésében való segítség Márkázott eszközök kiadása, leltározása, a készlet nyomon követése Megbeszélések, workshopok szervezése, összefoglalók, prezentációk készítése","Aktív, nappali tagozatos hallgatói jogviszony Alapvető irodai programok magabiztos használata (Excel, Outlook, Word) Középszintű angol nyelvtudás szakmai szókinccsel Ügyfélközpontúság Jó kommunikációs készség Megbízhatóság és felelősségvállalás Nyitottság az új feladatokra és gyors tanulási hajlandóság","Bruttó 2157 Ft/óra Jó hangulatú, összetartó, támogató csapat Korszerű nagyvállalati technológiai környezet Szakmai fejlődési lehetőség Szakmai gyakorlat leigazolása Vállalati csapatépítő programok Lehetőség hibrid munkavégzésre",,barczikay.reka@minddiak.hu,https://minddiak.hu/diakmunka/53203,True,
minddiak,53202,Gasztro üzletág támogató gyakornok,,Budapest XI.,Október huszonharmadika utca 6-10. 5. em 5/A,HU,1117,2300,,HOUR,HUF,TEMPORARY,2026-06-02,,,,"A termékfejlesztési folyamatok adminisztratív támogatása (dokumentációk kezelése, adatgyűjtés, nyilvántartások frissítése) A meglévő termékkategóriák fejlesztéséhez kapcsolódó háttértámogatás, valamint új termékek bevezetésének adminisztratív segítése A töltőállomásokkal való kommunikációhoz kapcsolódó adminisztrációs feladatok ellátása (kommunikációs anyagok kezelése, nyilvántartások vezetése) Standard operációs folyamatok (pl. anyaggazdálkodás, higiénia) adminisztratív lekövetése és dokumentálása Riportok, kimutatások készítése (pl. Excel alapú nyilvántartások, adatfeldolgozás) Különféle rendszerekben történő adatfeltöltés és adatkarbantartás Egyéb ad hoc adminisztratív és koordinációs feladatok ellátása a csapat támogatására","Nappali tagozatos hallgatói jogviszony még legalább 1,5-2 évig  Magabiztos MS Office ismeretek (kiemelten: excel, word, power point) Kommunikációs szintű, magabiztos középfokú angol nyelvtudás (írásban és szóban) Rugalmasság, jó együttműködési képesség és precizitás Folyamatban lévő felsőfokú tanulmányok  gazdasági, vendéglátóipari vagy kereskedelmi területen .","Bruttó 2300 Ft/óra Hosszú távú diákmunka Tapasztalatszerzés nemzetközi környezetben Egy jókedvű csapathoz tartozás, nyitott és támogató vállalati kultúra Tanulmányokhoz igazított rugalmas munkavégzés Szakmai gyakorlat leigazolásának lehetősége Korlátlan VIVA kávéfogyasztási lehetőség",,bito.szilvia@minddiak.hu,https://minddiak.hu/diakmunka/53202,True,
minddiak,53201,Recepciós,,Budapest VI.,Anker köz 2-4,HU,1061,2150,,HOUR,HUF,TEMPORARY,2026-06-02,,,,"Vendégek fogadása és tájékoztatása Az apartmanok bemutatása Az apartmanok ellenőrzése (tisztaság, fűtés, hűtés, wifi) Vendégek felmerülő problémáinak kezelése","Nappali tagozatos, aktív vagy passzív hallgatói jogviszony Betöltött 18. életév Magabiztos angol nyelvtudás szóban és írásban","Bruttó 2150 Ft/óra Amíg nem vagy 25 éves szja mentességre lehetsz jogosult, így a nettó órabéred is 2150 Ft lesz Hosszú távú diákmunka-lehetőség",,drevenka.henrietta@minddiak.hu,https://minddiak.hu/diakmunka/53201,True,
minddiak,53200,Könyvelő gyakornok,,Budapest X.,,HU,1103,2800,,HOUR,HUF,TEMPORARY,2026-06-02,,,,Bejövő szállítói számlák könyvelése Kimenő számlák előkészítése Tárgyi eszköz kartonok létrehozása,"Nappali tagozatos, aktív vagy passzív tanulói/hallgatói jogviszony Betöltött 18. életév Magabiztos MS Office ismeretek","Bruttó 2800 Ft/óra diákbér Amíg nem vagy 25 éves szja mentességre lehetsz jogosult, így a nettó órabéred is 2800 Ft lesz Betanulás után home office munkavégzés Hosszú távú diákmunka-lehetőség",,drevenka.henrietta@minddiak.hu,https://minddiak.hu/diakmunka/53200,True,
minddiak,53199,Stratégiai elemző gyakornok,,Budapest XIII.,Róbert Károly krt. 70-74,HU,1134,2600,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"A biztosító és leányvállalatainak üzleti stratégiai szempontú elemzése, valamint nyomon követése és megvalósítása Rendszeres és ad hoc elemzések és döntéstámogatási anyagok készítése például az UNIQA csoport anyavállalata, a helyi biztosító és az anyacég felsővezetése számára Szoros együttműködés a társterületekkel Elemzések és döntéselőkészítő anyagok készítése","Nappali tagozatos aktív vagy passzív hallgatói jogviszony Folyamatban lévő pénzügyi-számviteli tanulmányok Magabiztos angol nyelvtudás szóban és írásban Erős MS Office ismeretek, kifejezetten az Excel és a PowerPoint",Br. 2600 Ft/óra diákbér  Home office lehetőség (csapattal egyeztetetve) Hosszú távú diákmunka-lehetőség  Tapasztalatszerzési lehetőség Szakmai gyakorlat leigazolása,,barczikay.reka@minddiak.hu,https://minddiak.hu/diakmunka/53199,True,
minddiak,53198,Elektronikus dokumentum adminisztrátor,,Budapest IV.,Tó utca 1-5.,HU,1045,2600,,HOUR,HUF,TEMPORARY,2026-06-01,,,,A meglévő folyamatok papíralapú dokumentációjának digitalizálása koordinátorok közreműködésével Gyártási folyamatokhoz kapcsolódó adatgyűjtés Digitalizációs projektben való aktív részvétel,Folyamatban lévő aktív vagy passzív nappali tagozatos tanulmányok vegyészmérnöki szakon Alap szintű angol nyelvtudás MS Office haladó szintű ismerete,Rugalmas munkaidő Céges eszközök biztosítása Br. 2600 Ft/óra diákbér Szakmai gyakorlat leigazolása​ Kedvezményes sportolási lehetőség,,denes.roland@minddiak.hu,https://minddiak.hu/diakmunka/53198,True,
minddiak,53197,Áru-összekészítő,,Szeged,Zápor utca 4.,HU,6728,1956,2934,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Online rendelések összekészítése a megadott lista alapján Termékek beütése a pénztárba Az összekészített csomagok átadása a futárnak Raktári rend fenntartása, az árukészlet töltése","Aktív vagy passzív nappali tagozatos tanulói/hallgatói jogviszony  Betöltött 18. életév Fizikai terhelhetőség Megbízhatóság, önállóság, jó együttműködési készség","Bruttó diákbér: 1956 Ft/óra, vasárnap 2934 Ft/óra Amíg nem vagy 25 éves szja-mentességre lehetsz jogosult, így a bruttó béred, egyben nettó béred is lesz az adómentesség határáig Rugalmas beosztás Könnyen betanulható feladatok Rövid távú, június 30-ig tartó diákmunka-lehetőség - kölcsönös elégedettség esetén van lehetőség hosszabbításra!",,mityok.andrea@minddiak.hu,https://minddiak.hu/diakmunka/53197,True,
minddiak,53196,Árufeltöltő,,Balatonmáriafürdő,,HU,8647,2300,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Áruk mozgatása, pakolása Polcok rendezése, feltöltése","Aktív vagy passzív nappali tagozatos diák jogviszony 16. életév betöltése Jó fizikum, terhelhetőség",Bruttó 2300 Ft/óra fizetés Kellemes légkör Kereskedelmi tapasztalatszerzés,,miko.vivien@minddiak.hu,https://minddiak.hu/diakmunka/53196,True,
minddiak,53195,Pénztáros,,Balatonmáriafürdő,,HU,8647,2400,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Áruk mozgatása, pakolása Polcok rendezése, feltöltése","Aktív vagy passzív nappali tagozatos diák jogviszony 18. életév betöltése Jó fizikum, terhelhetőség",Bruttó 2400 Ft/óra fizetés Kellemes légkör Kereskedelmi tapasztalatszerzés,,miko.vivien@minddiak.hu,https://minddiak.hu/diakmunka/53195,True,
minddiak,53194,Villamosmérnök gyakornok,,Békéscsaba ,Kazinczy u. 4. ,HU,5600,2400,,HOUR,HUF,TEMPORARY,2026-06-01,,,,Épület- és ipari automatizálási tervezésben részfeladatok ellátása Villamos elosztószekrény összeállítási rajzok elkészítése Kábel nyomvonalrajzok elkészítése Költségvetések és árajánlatok készítésében való aktív részvétel,"Nappali tagozatos aktív/passzív hallgatói jogviszony még legalább 1 évig Villamosmérnök szakon folytatott tanulmányok AutoCAD tervezőprogram ismerete Magabiztos MS Office ismeretek (Excel, PowerPoint)",Bruttó 2400 Ft/óra Tapasztalatszerzés épületautomatizálási területen Szakmai támogatás Tanulmányokhoz igazított rugalmas munkavégzés Szakmai gyakorlat leigazolásának lehetősége Betanulást követően részben home office lehetőség Hosszú távú diákmunka,,lucz.marta@minddiak.hu,https://minddiak.hu/diakmunka/53194,True,
minddiak,53193,HR Tech Intern,,Budapest XIII.,Váci út 47.,HU,1134,2950,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Monitor and operate existing HR automation workflows to ensure consistent performance and timely execution Assist in troubleshooting and resolving issues in automated processes Support the development and testing of new automation solutions using Blue Prism and Power Automate Help document processes, workflows, and automation logic Perform data validation, cleanup, and preparation for automation Collaborate with HR team members to understand process requirements and identify automation opportunities","The position is open for applicants with active or passive student status Pursuing a bachelor’s or master's degree preferably in IT, Business Informatics, Engineering, or related fields Fluency in written and spoken English is essential Basic understanding of programming or scripting (e.g., VBA) Knowledge of MS Office tools (especially Excel) Interest in automation, process improvement, and HR operations Strong analytical and problem-solving skills Good communication skills and ability to work independently",2950 Ft/hour in gross Internship confirmation Opportunity to partly work from home Learning and development opportunities Possibility to evolve and gain valuable experience Join one of the world’s leading asset management firms,,barczikay.reka@minddiak.hu,https://minddiak.hu/diakmunka/53193,True,
minddiak,53192,Kereskedelmi asszisztens,,Budaörs,Gyár utca 2.,HU,2040,2300,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Értékesítési tevékenység adminisztratív támogatása Napi szintű kapcsolattartás az ügyfelekkel, kereskedelmi munkatársakkal Nyilvántartások vezetése, folyamatos karbantartása (kihelyezett marketinganyagok, adatbázisok kezelése) Partner/Projekt adminisztrációk, folyamatban lévő ügyek naprakész nyomon követése Ügyfelekkel kapcsolatos szerződések kezelése, adminisztrációja, számla, szállítólevél készítés Ügyfelek beérkező megrendeléseinek kezelése, pontos, precíz kiszállítási ütemterv készítése Kiszállítások utólagos adminisztrációja, összefoglalók, riportok készítése","Nappali tagozatos aktív/passzív hallgatói jogviszony még legalább 2 évig   Középfokú angol nyelvtudás (írásban és szóban) Magabiztos MS Office ismeretek (Excel, PowerPoint) Kimagasló kommunikációs és helyesírási képesség","Bruttó 2300 Ft/óra Tapasztalatszerzés nemzetközi környezetben Egy jókedvű csapathoz tartozás, nyitott és támogató vállalati kultúra Tanulmányokhoz igazított rugalmas munkavégzés Szakmai gyakorlat leigazolásának lehetősége Hosszú távú diákmunka",,lucz.marta@minddiak.hu,https://minddiak.hu/diakmunka/53192,True,
minddiak,53191,HR Intern,,Budapest XIII.,Váci út 47.,HU,1134,2550,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Support various HR teams with day-to-day operational and administrative activities Contribute to ongoing HR projects and initiatives Handle ad-hoc HR-related tasks Participate in a structured rotational program with 4-month rotations across different HR functions Provide full support to one designated HR team during each rotation period Assist with employee-related processes and queries During the rotational program, interns may have the opportunity to support the following teams (based on business needs): Background Screening Talent Acquisition Operations (TA Ops) ContactHR (HR support team handling employee inquiries and HR processes) Payroll Talent Acquisition – Sourcing Campus TA Operations (early careers / student recruitment) Risk & Compliance Rotations are determined by business requirements; therefore, placement in a preferred team cannot be guaranteed. Flexibility and openness to different HR areas are essential.","Pursuing a bachelor’s or master's degree preferably in HR, business management, economy Fluency in written and spoken English is essential High proficiency in Microsoft Office, particularly in Excel and PowerPoint General understanding of HR processes and strong interest in the HR profession Strong interest in a career in HR Excellent communication skills and a proactive mindset Attention to detail and good time management Motivated and eager to learn Interest in AI tools and HR technology to explore how these can enhance HR processes",2550 Ft/hour in gross Internship confirmation Opportunity to partly work from home Possibility to evolve and gain valuable experience Potential to work towards a relevant professional qualification,,barczikay.reka@minddiak.hu,https://minddiak.hu/diakmunka/53191,True,
minddiak,53190,Tartalomgyártó asszisztens,,Budapest VII.,Kertész utca 41. 2. em.,HU,1073,2500,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Hírlevelek szerkesztése Mailchimpben Influencer együttműködések kezelése és új partnerek felkeresése Influencer tartalmak kezelése és PPC felhasználásra való előkészítése Social media tartalmak készítése és időzítése Monday rendszer naprakészen tartása Kampányötletek, marketing javaslatok kidolgozása","Nappali tagozatos aktív vagy passzív hallgatói jogviszony Érdeklődés a vizuális tartalmak, márkakommunikáció és az arculati megjelenések iránt Kiemelkedő szervezőkészség és kommunikáció Önálló proaktív munkavégzés, hatékony időmenedzsment Felsőfokú angol nyelvtudás","Br. 2500 Ft/óra +teljesítmény alapú bónusz Hosszú távú diákmunka lehetőség Kedvezményes vásárlás a FANNA webshopból  Remek tapasztalatszerzési lehetőség  Hibrid munkavégzési lehetőség Vidám, lelkes csapat",,oboczki.eszter@minddiak.hu,https://minddiak.hu/diakmunka/53190,True,
minddiak,53189,Performance Analyst Intern,,Budapest XIII.,Árbóc utca 1-3.,HU,1133,2145,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Support the team with basic data manipulation and report preparation tasks Support team members with ad hoc request, month end close and planning preparation exercises Monitor and support sales & marketing initiatives (including pricing) to ensure effective tracking & accurate analysis of profitability Partners with other business stakeholders to provide detailed analysis of focus areas of performance Support the Performance Management agenda for the entities in scope Support the drive for continuous improvement in MI to ensure integrity & accuracy and to meet advances in business requirements","Ongoing studies and active Hungarian student status for at least 2 more years Pursuing a bachelor’s or master's degree in Economics, Management or Finance and accounting studies or any related field At least Intermediate English knowledge both written and verbal Working knowledge of MS Office applications - especially Excel Knowledge of PowerBI and data analysing Able to analyse and summarise complex information and prepared to drive performance improvements together with the business Resilience, readiness for action and ability to work under pressure within a short period of time","2145 Ft/hour in gross  A company culture where they respect their diverse and unified teams, where they are proud of their achievements and where fun and the mindset of giving back to our environment are highly valued Possibility to join their social communities and networks Chill-out and collaboration spaces in a modern office environment Opportunities to shape and advance your career path Company laptop and mobile 100% home office opportunity",,barczikay.reka@minddiak.hu,https://minddiak.hu/diakmunka/53189,True,
minddiak,53188,GMP Minőségbiztosítási Gyakornok,,,Gyömrői út 19-21.,HU,1103,2200,,HOUR,HUF,TEMPORARY,2026-06-01,,,,Gyártási dokumentáció készítése Adatgyűjtés Egyéb dokumentációs feladatok,Nappali tagozatos hallgatói jogviszony Gyógyszerész karon folytatott tanulmányok MS Office minimum felhasználói szintű ismerete Középfokú angol nyelvtudás,Bruttó 2200 Ft / óra Szakmai gyakorlat leigazolása Szakmai fejlődési lehetőség Támogató csapat,,medvegy.istvan.jr@minddiak.hu,https://minddiak.hu/diakmunka/53188,True,
minddiak,53187,Barback,,Budapest V.,Veres Pálné u 7. ,HU,1053,2300,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Vendégek kiszolgálása, italok készítése Pult és vendégtér rendben tartása Pénztárgép kezelés, kasszázás",Nappali tagozatos tanulói/hallgatói jogviszony (aktív vagy passzív) Betöltött 18. életév Magabiztos angol nyelvtudás,"Bruttó 2300 Ft/óra alapbér Amíg nem vagy 25 éves szja mentességre lehetsz jogosult, így a nettó órabéred is 2300 Ft lesz Teljesítmény alapján növekvő bérezés Hosszú távú diákmunka-lehetőség",,drevenka.henrietta@minddiak.hu,https://minddiak.hu/diakmunka/53187,True,
minddiak,53186,Host / Hostess,,Budapest V.,Veres Pálné u 7. ,HU,1053,2300,,HOUR,HUF,TEMPORARY,2026-06-01,,,,"Vendégek ültetése, kísérése az asztalokhoz Itallap átadása, víztöltés Asztalok letörlése",Nappali tagozatos tanulói/hallgatói jogviszony (aktív vagy passzív) Betöltött 18. életév Magabiztos angol nyelvtudás,"Bruttó 2300 Ft/óra alapbér Amíg nem vagy 25 éves szja mentességre lehetsz jogosult, így a nettó órabéred is 2300 Ft lesz Teljesítmény alapján növekvő bérezés Hosszú távú diákmunka-lehetőség",,drevenka.henrietta@minddiak.hu,https://minddiak.hu/diakmunka/53186,True,
minddiak,53185,AI agent fejlesztő gyakornok,,Budapest,Gyömrői út 19-21.,HU,1103,2300,,HOUR,HUF,TEMPORARY,2026-06-01,,,,AI Agent-ek fejlesztése Copilot Studio-ban AI és Data Science projektek támogatása Adatelőkészítési és adatfeldolgozási feladatok ellátása Új AI technológiák és megoldások kutatása Prototípusok és MVP-k fejlesztésének támogatása Dokumentációk készítése és eredmények prezentálása,"Folyamatban lévő felsőfokú tanulmányok (gazdasági informatika, informatikai, gazdasági, műszaki vagy természettudományi vonalon) Nappali tagozatos hallgatói jogviszony Magabiztos, legalább középfokú angol tudás írásban és szóban Microsoft Office magabiztos használata SQL ismerete Alapvető programozási ismeretek (pl. Python programozásban, adatfeldolgozásban és gépi tanulásban). Power BI tudás, tapasztalat",Bruttó 2300 Ft/óra Amíg nem vagy 25 éves szja mentességre lehetsz jogosult Gyakorlati tapasztalatszerzés Szakmai gyakorlat leigazolása,,medvegy.istvan.jr@minddiak.hu,https://minddiak.hu/diakmunka/53185,True,
minddiak,53182,Salesforce Data Quality Intern,,Budapest,Hungária körút 40-44.,HU,1087,2600,,HOUR,HUF,TEMPORARY,2026-05-29,,,,"A Salesforce Data Quality csapat napi munkájának támogatása Riportok összeállítása és új jelentési struktúrák építése Data Quality-hez kapcsolódó kérések szakmai elbírálása és jóváhagyása Kisebb, adatközpontú projektfeladatok önálló menedzselése","Aktív vagy 25 év alatti passzív, nappali tagozatos hallgatói jogviszony gazdaságinformatikus vagy más kapcsolódó területen Társalgási szintű angol nyelvtudás szóban és írásban Erős Excel tudás Analitikus gondolkodásmód Gyors tanulási készség","Bruttó 2600 Ft/óra Lehetőség részben otthoni munkavégzésre (heti 1-2 nap irodai jelenlét elvárt) Valódi tapasztalatszerzés a távközlési iparágban Lehetőség tanulásra egy tapasztalt és profi csapat mellett, a mindennapi munkájuk megfigyelésével",,barczikay.reka@minddiak.hu,https://minddiak.hu/diakmunka/53182,True,
