source,job_id,title,company,city,location_full,country,zip,salary_min,salary_max,salary_period,salary_currency,employment_type,date_posted,valid_through,tags,category,description,requirements,what_we_offer,contact_name,contact_email,url,direct_apply,remote
linkedin,4417616835,Research Engineer,Silicon Labs,Espoo,"Espoo, Uusimaa, Finland",,,,,,,,2026-05-28,,research engineer,,,,,,,https://fi.linkedin.com/jobs/view/research-engineer-at-silicon-labs-4417616835,False,False
linkedin,4423243014,R&D Engineer – Sensor & Signal Processing,Eddytec,Amsterdam,"Amsterdam, North Holland, Netherlands",,,,,,,,2026-06-01,,research engineer,,,,,,,https://nl.linkedin.com/jobs/view/r-d-engineer-%E2%80%93-sensor-signal-processing-at-eddytec-4423243014,False,False
linkedin,4418828836,"AI Research Engineer/Scientist (OpenVINO, NNCF)",Intel,Leixlip,"Leixlip, County Kildare, Ireland",,,,,,,,2026-05-27,,research engineer,,,,,,,https://ie.linkedin.com/jobs/view/ai-research-engineer-scientist-openvino-nncf-at-intel-4418828836,False,False
linkedin,4417458886,Research Engineer for Telemetry Algorithms (m/f/d),MED-EL,Innsbruck,"Innsbruck, Tyrol, Austria",,,,,,,,2026-06-01,,research engineer,,,,,,,https://at.linkedin.com/jobs/view/research-engineer-for-telemetry-algorithms-m-f-d-at-med-el-4417458886,False,False
linkedin,4365246629,Sensor & Measurement Technology Engineer,NDT Global,Stutensee,"Stutensee, Baden-Württemberg, Germany",,,,,,,,2026-05-30,,research engineer,,,,,,,https://de.linkedin.com/jobs/view/sensor-measurement-technology-engineer-at-ndt-global-4365246629,False,False
linkedin,4417200966,System Engineer (m/w/x),EV Group,Sankt Florian am Inn,"Sankt Florian am Inn, Upper Austria, Austria",,,,,,,,2026-05-27,,research engineer,,,,,,,https://at.linkedin.com/jobs/view/system-engineer-m-w-x-at-ev-group-4417200966,False,False
linkedin,4395472516,Senior HPC and AI Networking Performance Research and Analysis Engineer,NVIDIA,Berlin,"Berlin, Berlin, Germany",,,,,,,,2026-05-27,,research engineer,,,,,,,https://de.linkedin.com/jobs/view/senior-hpc-and-ai-networking-performance-research-and-analysis-engineer-at-nvidia-4395472516,False,False
linkedin,4395487261,Senior HPC and AI Networking Performance Research and Analysis Engineer,NVIDIA,Munich,"Munich, Bavaria, Germany",,,,,,,,2026-05-28,,research engineer,,,,,,,https://de.linkedin.com/jobs/view/senior-hpc-and-ai-networking-performance-research-and-analysis-engineer-at-nvidia-4395487261,False,False
linkedin,4417934605,Research Engineer (m/w/d)*,JAEGGI,Fürstenfeldbruck,"Fürstenfeldbruck, Bavaria, Germany",,,,,,,,2026-05-29,,research engineer,,,,,,,https://de.linkedin.com/jobs/view/research-engineer-m-w-d-at-jaeggi-4417934605,False,False
linkedin,4413098251,Research Engineer (Kineto),JetBrains,Amsterdam,"Amsterdam, North Holland, Netherlands",,,,,,,,2026-06-02,,research engineer,,,,,,,https://nl.linkedin.com/jobs/view/research-engineer-kineto-at-jetbrains-4413098251,False,False
