source,job_id,title,company,city,location_full,country,zip,salary_min,salary_max,salary_period,salary_currency,employment_type,date_posted,valid_through,tags,category,description,requirements,what_we_offer,contact_name,contact_email,url,direct_apply,remote
humancentrum,53058,Forgácsoló csoportvezető,,Nyírbátor,,HU,4300,,,HOUR,HUF,TEMPORARY,2026-05-18,,,,Késztermékek ellenőrzése és minőségi vizsgálata Munkafolyamatok összehangolása Az üzemvezetés által kijelölt projektek határidőre történő legyártatása Szükséges szerszámok beszerzésének igénylése Létszámadatok folyamatos nyomon követése és rögzítése,"Gépész szakmai végzettség Legalább 5 év gyártásban eltöltött munkatapasztalat Legalább 1 év vezetői tapasztalat Microsoft Office programok magabiztos használata Stabil rajzolvasási és forgácsolás technológiai tudás Mérőeszközök ismerete Terhelhetőség, monotonitástűrés","Versenyképes fizetés Cafeteria Fejlődési lehetőség Támogatott, egészséges étkezési lehetőség Utazási költségtérítés (tömegközlekedés vagy saját autó esetében is) Munkaruha biztosítása Gyümölcs- és vitamincsomag Támogatott pihenési és sportolási lehetőség a helyi wellness- és gyógyfürdőben Hosszú távú munkalehetőség egy stabilan működő vállalatnál",,nyiregyhaza@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53058,True,
humancentrum,53056,Mechanikus karbantartó,,Nyírbátor,,HU,4300,,,HOUR,HUF,TEMPORARY,2026-05-18,,,,"Az alkatrészgyártásban használt mechanikus / elektromos gépek karbantartása Gépek, szerszámok meghibásodása esetén azonnali intézkedés A gépek / berendezések üzemmenetének figyelése és ellenőrzése",Gépszerelő vagy mechatronikus végzettség Min. 3 éves hasonló területen szerzett tapasztalat,"Cafeteria Támogatott, egészséges étkezési lehetőség Utazási költségtérítés Munkaruha biztosítása Vitamin-, gyümölcs- és mikuláscsomag Hosszú távú munkalehetőség egy stabilan működő vállalatnál",,nyiregyhaza@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53056,True,
humancentrum,53055,Elektromos karbantartó,,Nyírbátor,,HU,4300,,,HOUR,HUF,TEMPORARY,2026-05-18,,,,Az alkatrészgyártásban használt elektromos gépek karbantartása Azonnali beavatkozás gépek vagy szerszámok meghibásodása esetén A gépek / berendezések üzemmenetének figyelése és ellenőrzése Az elvégzett karbantartási munkálatok folyamatos dokumentálása,Középfokú villamos vagy gépész szakirányú végzettség Min. 1 éves hasonló területen szerzett tapasztalat,"Cafeteria Támogatott, egészséges étkezési lehetőség Utazási költségtérítés Munkaruha biztosítása Vitamin-, gyümölcs- és mikuláscsomag Hosszú távú munkalehetőség egy stabilan működő vállalatnál",,nyiregyhaza@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53055,True,
humancentrum,53054,Gépkezelő operátor,,Szada,,HU,2111,,,HOUR,HUF,TEMPORARY,2026-05-18,,,,"Alkatrészek bevonatának vegyi úton és mechanikai úton történő eltávolítása Felületkezelés (homokszórás) Termékek mozgatása munkaállomások között Vegyipari berendezések kezelése, üzemeltetése, napi karbantartása A munkához kapcsolódó dokumentáció elkészítése Anyagok előkészítése és adagolása a munkavédelmi szabályok szerint Minőségellenőrzés vizuálisan és/vagy mérőműszerekkel","Megbízhatóság, jó fizikai erőnlét Befejezett általános iskolai végzettség Minőségközpontú hozzáállás B kategóriás jogosítvány Önálló munkavégzési képesség","Juttatási csomag bruttó 605.000 Ft/hó (a próbaidő és betanulási időt követően): garantált bruttó 565.000 Ft a próbaidő és betanulási időszak alatt betanulási időszak általában 3 hónap (csak délelőttös és délutános műszakokban) Hétvégi túlóra bérezése: napi bruttó 45.000 - 73.000 Ft-ig Hosszú távú munkalehetőség 18 Ft/km munkába járási támogatás Ingyenes, két fogásos meleg ebéd Jó munkakörülmények egy kis létszámú csapattal Tiszta munkaruha minden héten biztosított",,balogh.zoltan@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53054,True,
humancentrum,53046,Targoncavezető,,Miskolc,,HU,3525,,,HOUR,HUF,TEMPORARY,2026-05-15,,,,"Áru összekészítése,komissiózás,egyéb raktári feladatok Targonca kezelése Termékek fizikai mozgatása Beérkező áru szakszerű elhelyezése a raktárban Napi adminisztrációs feladatok ellátása","Jó kézügyesség Felelősségteljes munkavégzés OKJ-s targoncavezetői engedély (3324,3312,3313) 2-3 év targoncavezetői tapasztalat","Bejelentett munkaviszony hosszú távon Stabil jövedelem, havibéres fizetés Ha még nincs 25 éves, szja-mentességre lehet jogosult Dolgozói kedvezmények városszerte Kiegészítő juttatások (pl. SZÉP kártya) Kiszámítható munkarend Igényes, modern, tiszta munkakörnyezet Utazási költségtérítés",,nagy.annamaria@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53046,True,
humancentrum,53039,Büfé pultos kisegítő,,Veszprém,,HU,8200,,,HOUR,HUF,TEMPORARY,2026-05-15,,,,"Vásárlók kiszolgálása Egyszerűbb ételek (hamburger, hotdog) készítése, kávékészítés Pénztár kezelése","Öregségi nyugdíjat igazoló határozat megléte Alapfokú végzettség Megbízhatóság, terhelhetőség","Bruttó 2100 Ft alapbér Hosszú távú, stabil együttműködés",,gyuracz.tibor@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53039,True,
humancentrum,53035,Senior gépkezelő,,Eger,,HU,3300,,,HOUR,HUF,TEMPORARY,2026-05-14,,,,"Gyártósorok folyamatos és hatékony működtetésének biztosítása Gépi anyagmozgatás Gyártási folyamatok nyomon követése és optimalizálása Termékváltások előkészítése és lebonyolítása Alap karbantartási és tisztítási feladatok ellátása Gyártás közben felmerülő hibák felismerése és elhárítása Együttműködés az üzemvezetéssel, munkafolyamatok dokumentálása","Középfokú végzettség Minimum 3 év releváns szakmai tapasztalat gyártási környezetben Műszaki affinitás, alapvető műszaki ismeretek Felhasználói szintű MS Office ismeret Önálló, felelősségteljes munkavégzés Csapatmunkára való nyitottság Jó problémamegoldó és helyzetfelismerő képesség Nyitottság továbbképzésen való részvételre",Próbaidő után emelkedő alapbér Bejárási támogatás: 100% bérlettérítés vagy 30 Ft/km helyközi autós bejárás esetén SZÉP kártya juttatás Egészségpénztári hozzájárulás Negyedéves bónusz Továbbképzési lehetőség,,eger@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53035,True,
humancentrum,53033,Gyártósori összeszerelő,,Maklár,,HU,3397,,,HOUR,HUF,TEMPORARY,2026-05-14,,,,Automatizált gyártósorok pontos és felelősségteljes működtetése Összeszerelési feladatok elvégzése előírások alapján Gyártási folyamatokhoz kapcsolódó dokumentáció vezetése Minőségi elvárások betartása a munkavégzés során,Minimum 8 általános iskolai végzettség Több műszakos munkarend vállalása Monotóniatűrés,"Hosszú távú, stabil munkahely Határozatlan idejű, főállású munkaviszony Kiemelt műszakpótlékok, szép-kártya juttatás, teljesítményalapú bónusz Dolgozói kedvezmények Kedvezményes étkezési lehetőség Ingyenes céges buszjárat Heves, Jász-Nagykun-Szolnok és Borsod-Abaúj-Zemplén vármegye számos településéről Utazási költségtérítés saját autó esetében Támogató, emberközpontú légkör Pályakezdők jelentkezését is várjuk",,eger@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53033,True,
humancentrum,53012,C-Sharp fejlesztő,,Budapest IX.,,HU,1095,,,HOUR,HUF,TEMPORARY,2026-05-12,,,,"Üzleti és ipari szoftvermegoldások fejlesztése C# alapokon Új funkciók tervezése, fejlesztése és implementálása Meglévő rendszerek karbantartása és továbbfejlesztése Hibakeresés, problémák elemzése és javítása Együttműködés nemzetközi fejlesztői csapatokkal Fejlesztési dokumentációk készítése és karbantartása Aktív részvétel szakmai egyeztetéseken és fejlesztési folyamatokban Agilis fejlesztési módszertan szerinti munkavégzés","Műszaki vagy informatikai területen szerzett felsőfokú végzettség Minimum 2-3 év releváns tapasztalat C# fejlesztői területen Magabiztos C# és .NET ismeret Kiváló MS Office ismeretek Önálló, strukturált és proaktív munkavégzés Jó analitikus és problémamegoldó készség Jó kommunikációs készség és együttműködő hozzáállás Magabiztos angol nyelvtudás szóban és írásban Nyitottság külföldi munkavégzésre","Versenyképes bérezés senioritástól függően bruttó 1 250 000 - 1 750 000 Ft között Juttatási csomag és stabil, hosszú távú munkalehetőség Kiemelkedő szabadság konstrukció a 3+1 hetes munkarendnek köszönhetően Stabil projekt év végéig tartó időtartammal Fizetett szállás és utazási költségtérítés Nemzetközi projektekben való részvétel Modern technológiai környezet Vállalati közösségi programok",,barczikay.reka@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53012,True,
humancentrum,53006,Szerkezetlakatos,,Nyírbátor,,HU,4300,,,HOUR,HUF,TEMPORARY,2026-05-12,,,,"Lakatosipari munkák Acélszerkezetek gyártása, összeállítása Szét- és összeszerelési feladatok elvégzése műszaki rajzok alapján Lakatosipari gépek, berendezések üzembe helyezése, szerelése, javítása és karbantartása Alkatrészek gyártásában való részvétel","Szakirányú fémipari végzettség (szerkezetlakatos, hegesztési ismeretek CO, AWI) Műszaki rajzolvasási készség Legalább 2-3 éves (fém-, vasipari gyártó) hasonló munkakörben szerzett tapasztalat","Alapbér + teljesítmény bónusz Cafeteria Támogatott, egészséges étkezési lehetőség Utazási költségtérítés (tömegközlekedés esetén távolsági bérlet, autó esetében 30 Ft/km) Munkaruha biztosítása Gyümölcs- és vitamincsomag Támogatott pihenési és sportolási lehetőség a helyi wellness- és gyógyfürdőben Hosszú távú munkalehetőség egy stabilan működő vállalatnál",,nyiregyhaza@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53006,True,
humancentrum,53004,Operátor,,Bonyhád,,HU,7150,,,HOUR,HUF,TEMPORARY,2026-05-12,,,,gépkezelés termékek ellenőrzése bőranyagok kasírozása elemek ragasztása,8 általános iskolai végzettség pályakezdők jelentkezését is várjuk,"br. 2100 Ft/óra műszakpótlék + 30% (18-6 óráig) havi prémium, év végi bónusz ingyenes céges buszjárat (Szekszárd, Szálka, Mőcsény, Várdomb, Kakaksd, Kisdorog, Nagyvejke, Kisvejke, Komló, Magyaregregy, Szalatnak, Pécs, Somogy, Vasasi, Hird, Martonfa, Pécsvárad, Zengővárkony, Závod, Dombóvár, Mágocs, Egyházaskozár, Szászvár, Aparhant, Mucsfa, Tevel, Majos, Nagymányok, Kismányok, Györe, Máza, Váralja, Mecseknádasd, Hidas) 30 Ft/km üzemanyagköltség-térítés 100% bérlettérítés folyamatosan fejlődő, stabil munkakörnyezet összetartó, lendületes csapat hosszú távú munkalehetőség, határozatlan idejű szerződéssel munkaruha és saját, zárható szekrény",,miko.vivien@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53004,True,
humancentrum,53001,Ügyfélkapcsolati ügyintéző,,Országos,,HU,xxxx,,,HOUR,HUF,TEMPORARY,2026-05-12,,,,"Ügyfélmegkeresések fogadása, rögzítése és adminisztrálása Adatok egyeztetése, ellenőrzése, szükség esetén hiánypótlások kezelése Telefonos ügyintézés és ügyféltámogatás biztosítása Kapcsolattartás ügyfelekkel és partnerekkel Adminisztratív folyamatok ellátása, dokumentumkezeléssel és nyomon követéssel","Középfokú végzettség MS Office magabiztos ismerete, használata Legalább középfokú angol nyelvtudás szóban és írásban Műszakos munkavégzés vállalása Kiváló kommunikációs készség, jó problémamegoldó készség, magas szintű stressztűrés Angol nyelvű önéletrajz","Home office munkavégzés, online oktatás Stabil, hosszú távú munkalehetőség Szakmai fejlődési lehetőség Nemzetközi, ügyfélközpontú munkakörnyezet",,debrecen@minddiak.hu,https://humancentrum.hu/munkalehetoseg/53001,True,
humancentrum,52983,Betanított tartálybevonó munkatárs,,Budapest 9.kerület ,,HU,1097,,,HOUR,HUF,TEMPORARY,2026-05-08,,,,Tartályfelújítási munkák - bevonat külső és belső felületre való felvitele Ipari területen és benzinkutakon történő felújítások,Jó fizikai állapot Zárt térben való munkavégzés tűrése Utazási hajlandóság - több helyszínen folyik a munka Jó csapatmunka és együttműködési készség Alapfokú végzettség,"Bruttó 752.000 Ft Lojalitás bónusz Hónap dolgozója elismerés, díjazás Teljesítmény alapú bónusz",,medvegy.istvan.jr@minddiak.hu,https://humancentrum.hu/munkalehetoseg/52983,True,
humancentrum,52981,Karbantartó műszerész,,Miskolc,,HU,3530,,,HOUR,HUF,TEMPORARY,2026-05-08,,,,"Gyártóberendezések és gépek megelőző karbantartása Hibák feltárása és szakszerű javítása Éves karbantartási terv szerinti feladatok végrehajtása Műszaki problémák gyors és hatékony elhárítása Berendezések állapotának figyelemmel kísérése Együttműködés mérnökökkel, karbantartási és termelési vezetőkkel Műszaki előírások és eljárások pontos betartása A termelés zavartalan működésének támogatása","Középfokú műszaki végzettség Karbantartási területen szerzett, legalább 3 éves tapasztalat Magabiztos hibaelhárítási ismeretek CMMS és/vagy beszerzési rendszerek ismerete Precíz, önálló munkavégzés Felelősségteljes hozzáállás","Versenyképes bérezés Piaci átlagnál magasabb cafeteria juttatás Határozott idejű szerződés év végéig Kedvezményes sportolási lehetőség Kollektív élet-, és balesetbiztosítás Rendszeres vállalati rendezvények pl. családi nap Önkéntes nyugdíjpénztári tagság Pályakezdő és nyugdíjas kollégák jelentkezését is várjuk Éves egészségügyi szűrőprogram",,oboczki.eszter@minddiak.hu,https://humancentrum.hu/munkalehetoseg/52981,True,
humancentrum,52979,Szakács,,Balatonalmádi,,HU,8220,,,HOUR,HUF,TEMPORARY,2026-05-08,,,,Napi menü és a'la carte ételek elkészítése Általános konyhai feladatok,"Önálló munkavégzésre való képesség Megbízhatóság, terhelhetőség Szakirányú végzettség vagy tapasztalat",Bruttó 600.000-800.000 Ft kezdőbér Tervezhető munkalehetőség Pályakezdők jelentkezését is várjuk,,gyuracz.tibor@minddiak.hu,https://humancentrum.hu/munkalehetoseg/52979,True,
humancentrum,52974,Kontrolling csoportvezető,,Pécs,,HU,,,,HOUR,HUF,TEMPORARY,2026-05-07,,,,"4 fős kontrolling csapat szakmai irányítása, ellenőrzése, motiválása Pénzügyi igazgatónak folyamatos riportálás Fejlesztések, fejlesztési csapatok koordinálása Kontrolling eszközök és folyamatok rendszeres fejlesztése Önköltségszámítások készítése Napi, heti, havi, negyedéves és éves jelentések elkészítése Adatszolgáltatások, statisztikák készítése Határidők betartásának biztosítása, féléves és éves leltárokon részvétel Auditok, német anyacég felé riportok, nemzetközi egyeztetések Vezetői fókusz a projektekre és belső rendszer-/folyamatfejlesztésekre Erős termelési és költségkontrolling szemlélet Elemzések, gyártási adatok és hatékonyság vizsgálata a fő feladat Nem klasszikus főkönyvi/pénzügyi kontrolling, hanem operatív, gyártásközeli fókusz","3+ év kontrolling tapasztalat gyártó cégnél (termelési kontrolling prioritás) Vezetői tapasztalat / csapatirányítás Erős Excel SAP (FI/CO) előny Elemző gondolkodás, KPI-vezérelt működés Elkötelezett, stabil munkavállaló, hosszútávra Angol nyelv tudás (C2, tárgyalóképes szakmai)","Bejelentett munkaviszony hosszú távon Igényes, modern, tiszta munkakörnyezet Rugalmas irodai munkarend Bér: 900.000.-Ft/hó - 1.100.000.-Ft/hó Havi bónusz csapat KPI-ok alapján – 100 000 Ft Negyedéves KPI bónusz – saját és csapat KPI-ok alapján -1 havi alapbér 25%-a Cafeteria – nettó 37 500 Ft Utazási költségtérítés: gépkocsival 18 Ft/km vagy bérlet támogatás 86 %",,kohalmi.mariann@minddiak.hu,https://humancentrum.hu/munkalehetoseg/52974,True,
humancentrum,52973,Éjszakai targoncás anyagmozgató,,Ecser,,HU,2233,,,HOUR,HUF,TEMPORARY,2026-05-07,,,,"Anyagmozgatás elektromos targoncákkal Kézi anyagmozgatás, emelés Beérkező termékek raklapra átrakodása, raklapok futószalagra helyezése Raklapcsomagolás automata csomagológéppel Kiszállítandó raklapok összeállítása, csomagolása, kamionba berakodása Árumozgás rögzítése rádió frekvenciás olvasóval Utasítás követése a targoncára szerelt laptopról",Általános iskolai végzettség Munkavédelmi tudatosság Vezetőüléses (3324) és vezetőállásos (3313) targoncavezető jogosítvány,"Bruttó alapbér 537 000 Ft+ műszakpótlék+ teljesítmény bónusz Ajánlási bónusz Munkaruha biztosítása Céges buszjáratok vagy útiköltség-támogatás (30 Ft/km) Dolgozói kedvezmény a logisztikai központ területén található étteremben Modern technológiával felszerelt, polcmentes raktár Hosszú távú munkalehetőség Ingyenes céges buszjáratok számos településről Albertirsa, Alsónémedi, Aszód, Cegléd, Ceglédbercel, Csévharaszt, Dabas, Délegyháza, Ecser, Farmos, Gomba, Gödöllő, Gyömrő, Hernád, Hatvan, Inárcs, Kóka, Maglód, Mende, Monor, Nagykáta, Nyáregyháza, Ócsa, Örkény, Pánd, Petőfibánya, Pilis, Sülysáp, Szentmártonkáta, Táborfalva, Tápióbicske, Tápiógyörgye, Tápiószele, Tápiószecső, Tápiószentmárton, Üllő, Vecsés  Budapest, IV. Tél - Pozsonyi út, XIII. Róbert Károly körút - Örs - Kőbánya - Ecser",,oboczki.eszter@minddiak.hu,https://humancentrum.hu/munkalehetoseg/52973,True,
